species_id,species_name,habitat,population_size,habitat_fragmentation,climate_vulnerability,illegal_hunting_pressure,conservation_efforts_index,breeding_program_exists,legal_protection,iucn_category,iucn_category_code
433,Jaguar mont,Floor,3861,0.9111682851800791,0.784769681824988,0.419136174442055,0.11007376018105719,0,1,Critically Endangered,5
434,Morpho mont,River,44591,0.3548608307461478,0.9944152675588734,0.1132996043982677,0.3833878636319985,1,1,Vulnerable,3
435,Sloth aure,River,6652,0.4247715304250529,0.6054812505259454,0.17191255772710434,0.8371619641950256,0,0,Least Concern,2
436,Jaguar aure,River,1316,0.21534438138255263,0.3078863820162494,0.5473246843394861,0.8652945592010245,0,0,Least Concern,2
437,Jaguar aure,Canopy,12926,0.5970957701867198,0.8375308340760557,0.16459927369957472,0.6028463803956364,1,0,Vulnerable,3
438,Morpho mont,Floor,3911,0.5948032146777896,0.6144857775116312,0.06387976743090285,0.7275364272301427,0,0,Vulnerable,3
439,Jaguar azul,Floor,58365,0.37220039182521925,0.5811954237209566,0.3173888500278852,0.11515578740287036,0,1,Least Concern,2
440,Sloth flor,River,39022,0.33303487180539837,0.25363555551403827,0.22031909862196752,0.5881260654678548,0,0,Least Concern,2
441,Morpho virid,Floor,10685,0.8849643081805878,0.7563342695828866,0.5153051879943767,0.6669657034871818,1,0,Endangered,4
442,Morpho azul,Floor,1400,0.3832842396422014,0.08166727586009626,0.10236708458320931,0.2007128429137922,1,0,Least Concern,2
443,Toucan flor,River,11621,0.49350099215440824,0.9242870707946612,0.7517707876829781,0.8801547329102589,0,0,Vulnerable,3
444,Sloth aure,Canopy,986,0.28330476242493063,0.32582346077048474,0.9062335194351386,0.19499673752101976,0,0,Vulnerable,3
445,Toucan flor,Canopy,308,0.7867695033571274,0.12777465278999045,0.7434351739561944,0.3134773598464504,1,1,Critically Endangered,5
446,Parrot azul,Canopy,17323,0.39744815689909163,0.4423665331024188,0.5328270374013943,0.6205568470234586,0,0,Least Concern,2
447,Morpho virid,River,2364,0.5136110465443245,0.042469909256533156,0.8606678217888851,0.6383500651307308,1,0,Endangered,4
448,Parrot azul,Floor,4774,0.2533571700596614,0.6846261942649663,0.6949183797815075,0.6993847409873672,0,1,Vulnerable,3
449,Parrot azul,River,36300,0.9876595923412518,0.9027055104453562,0.010551122450189854,0.11201171306820568,1,1,Critically Endangered,5
450,Jaguar flor,River,4117,0.2914957409237229,0.8372630071385088,0.3940901527745031,0.8494644299285553,1,0,Vulnerable,3
451,Toucan aure,Floor,3526,0.7707425309055517,0.12736947344788108,0.8509518994068,0.5328471322832599,1,1,Critically Endangered,5
452,Parrot azul,Canopy,25045,0.4274956503567592,0.12627113710773186,0.3458588579752693,0.47132179410506836,0,0,Least Concern,2
453,Toucan virid,Canopy,1183,0.20621740508413988,0.8134344823242641,0.0352151735255235,0.9810976245135096,0,0,Vulnerable,3
454,Sloth virid,River,14263,0.7997187639648612,0.9242542746031159,0.7461796385522723,0.7403782969410198,0,0,Critically Endangered,5
455,Sloth virid,Canopy,44293,0.33360678902904317,0.46066982983348914,0.8020382702828686,0.11800602661937487,0,0,Vulnerable,3
456,Jaguar virid,River,23166,0.8651933473978111,0.49897111691376594,0.16059369504330856,0.7565391672262407,0,1,Vulnerable,3
457,Toucan azul,River,10555,0.915257184917823,0.3182620413857259,0.5373404968431812,0.09524893397286949,0,0,Vulnerable,3
458,Parrot mont,Floor,3779,0.8598238353912759,0.894265118256414,0.19195543899572576,0.027470562512984853,1,0,Critically Endangered,5
459,Toucan virid,Floor,2944,0.03500791480680565,0.6449029052923559,0.7192344190441468,0.4036258952698971,0,1,Vulnerable,3
460,Parrot virid,Floor,17116,0.7873733450051056,0.2882515771673685,0.27155045517748566,0.9935781728192187,0,0,Vulnerable,3
461,Parrot azul,River,21197,0.4113394664991439,0.2987828710542516,0.31621512256333006,0.17488393619486264,0,0,Least Concern,2
462,Toucan flor,Floor,7463,0.8737229201822251,0.8912000730636024,0.8449708536401014,0.67264434352679,0,1,Critically Endangered,5
463,Sloth virid,Canopy,2811,0.6379542626847388,0.013634023905821469,0.47632235220690433,0.17339606620611936,0,0,Vulnerable,3
464,Morpho mont,Canopy,1208,0.8336431341439584,0.3227265727266384,0.6697544512182478,0.7247869749583861,0,1,Critically Endangered,5
465,Sloth mont,River,922,0.49943176986683535,0.554356681216369,0.40237305072246765,0.5053536682378261,1,0,Least Concern,2
466,Morpho mont,River,12706,0.5350255045989328,0.14821746209932463,0.2980068571937554,0.6799717100893763,0,1,Least Concern,2
467,Jaguar flor,Floor,5459,0.14438763213366723,0.0920987541995898,0.6254780604246614,0.2028731759142346,0,0,Vulnerable,3
468,Parrot azul,River,23586,0.7839873586893554,0.81527633109056,0.15485757407882128,0.745628332520502,0,1,Endangered,4
469,Toucan aure,River,13468,0.41938961166697164,0.8944043886485072,0.372999835566863,0.9956190596227067,1,0,Least Concern,2
470,Toucan flor,Canopy,2132,0.5000801182715826,0.8236064207981895,0.20903703738592228,0.6656505006259598,0,1,Endangered,4
471,Morpho azul,Canopy,9523,0.7850977140957076,0.8987878897373477,0.6957949669407455,0.4934799980728777,1,0,Critically Endangered,5
472,Sloth azul,Floor,5728,0.598845400079439,0.5531119710583715,0.9442088383461076,0.9231739886192648,0,0,Vulnerable,3
473,Morpho flor,River,8619,0.20109872744266744,0.8122581209903419,0.9955109680158664,0.0158518422318763,1,0,Endangered,4
474,Morpho mont,River,13406,0.5902326591508927,0.3840426383911004,0.45027681044159074,0.7299235192858211,0,1,Least Concern,2
475,Parrot azul,Canopy,16419,0.40763285797965576,0.6662678614790385,0.2525303896364445,0.8887465168138129,0,1,Least Concern,2
476,Sloth flor,River,18572,0.46952554204386265,0.9888355313891645,0.44282937038432413,0.06167458362095746,0,0,Vulnerable,3
477,Toucan mont,Canopy,2939,0.028311274402667785,0.22572772383912743,0.8472694099627238,0.4500641704157582,0,0,Vulnerable,3
478,Toucan flor,Floor,326,0.2100293495162816,0.3898997462910806,0.20600567855203988,0.2047194539499989,0,1,Vulnerable,3
479,Toucan flor,Canopy,13453,0.28103808138102826,0.4800473773100856,0.9520956516529238,0.5665181655878301,1,0,Least Concern,2
480,Jaguar flor,River,1134,0.7129600078588058,0.13801548702005173,0.341865768798151,0.6495429586036605,0,1,Vulnerable,3
481,Morpho aure,Floor,3792,0.011492473298115313,0.08103861046505678,0.9858036594503049,0.302623182928755,1,1,Vulnerable,3
482,Toucan flor,Canopy,48,0.40877726122913205,0.8297228663216244,0.8386088875339622,0.45998166967810084,1,1,Critically Endangered,5
483,Morpho flor,Canopy,11456,0.9240268704257328,0.9767943728275862,0.8085705341473903,0.2793394852765595,0,0,Critically Endangered,5
484,Parrot mont,Floor,1838,0.11188061654912385,0.40472506382965867,0.3179046737732836,0.3693911644551138,1,0,Least Concern,2
485,Sloth azul,Floor,10660,0.516424388218611,0.08764983619465327,0.008777211947929464,0.15953995668842358,0,1,Vulnerable,3
486,Parrot virid,Canopy,47976,0.786522382390847,0.06581176069057648,0.3821329088259878,0.8855594435856314,0,1,Vulnerable,3
487,Toucan mont,River,764,0.9425313075201167,0.8913182063602987,0.30180936966269367,0.010010410559136429,1,1,Critically Endangered,5
488,Sloth aure,Canopy,812,0.746776639533718,0.46381424972767993,0.03739699040879729,0.8824091864437885,0,0,Vulnerable,3
489,Morpho virid,Floor,4170,0.7205655486444061,0.3200273165623919,0.5053652565059297,0.5716788783497385,0,0,Vulnerable,3
490,Sloth azul,Canopy,20138,0.8264880901957624,0.4764612712393995,0.4030313112827366,0.3316578441770175,0,0,Vulnerable,3
491,Jaguar mont,Floor,2437,0.44620122097754367,0.31830409469234733,0.6345564677415247,0.7230571254603297,0,1,Vulnerable,3
492,Parrot virid,Floor,4478,0.8058445326178331,0.48903577530762,0.6211863221940832,0.5077521518626643,1,0,Critically Endangered,5
493,Toucan mont,River,719,0.007964404745451126,0.8595563969179368,0.12074663589668011,0.4991086581076065,0,0,Vulnerable,3
494,Toucan aure,Floor,14413,0.9245610553768049,0.5923013710620957,0.9769655461266226,0.11014228291896644,0,0,Critically Endangered,5
495,Sloth flor,Floor,5257,0.4433065095171753,0.6946537728101754,0.18693142944144692,0.3895160259454087,0,0,Least Concern,2
496,Morpho virid,River,14249,0.5533801878657476,0.3646706762343366,0.44527402476470457,0.24106434585673664,0,1,Vulnerable,3
497,Parrot azul,Floor,23403,0.2548822489148823,0.7385058785105187,0.4881175434337349,0.015695905596279647,0,0,Vulnerable,3
498,Parrot aure,River,2659,0.7425308328404214,0.6666170848793723,0.8130627972141201,0.36009963078211327,0,0,Critically Endangered,5
499,Sloth flor,River,16481,0.07663580647524881,0.11956199775205645,0.09922959609464677,0.08982212942560475,0,0,Least Concern,2
500,Jaguar azul,Floor,619,0.8726358025468353,0.5726428531155846,0.42864427920853176,0.2568300377251852,0,0,Endangered,4
501,Jaguar aure,Floor,22921,0.8281168290063428,0.256743496309758,0.6285021702362039,0.09251662118309445,1,0,Critically Endangered,5
502,Sloth azul,Canopy,10530,0.2160601162447664,0.8040956696335928,0.21515562162405555,0.10094162555639885,0,0,Vulnerable,3
503,Sloth aure,River,20742,0.8093243982852624,0.42593770846693946,0.6274678987660728,0.19901129441518828,1,1,Critically Endangered,5
504,Morpho virid,Canopy,11,0.7863577330614815,0.9946841651964872,0.9236648375496527,0.9998492444864002,1,0,Critically Endangered,5
505,Sloth mont,Floor,1862,0.632216597753949,0.09250043793896379,0.997518131172675,0.002184142857248772,1,0,Critically Endangered,5
506,Sloth flor,Canopy,4949,0.37352017689968753,0.7803478627401585,0.032451076790675715,0.6386726361204053,1,0,Vulnerable,3
507,Jaguar flor,River,4782,0.27149875418186786,0.6737017335421565,0.2355882282446775,0.14124369802655734,0,1,Least Concern,2
508,Jaguar virid,Canopy,2581,0.23178359028935003,0.7674988305907054,0.31030711579169745,0.9206281367107758,0,0,Vulnerable,3
509,Jaguar aure,River,4816,0.3186089627636072,0.30752979549045634,0.3991261004449661,0.09363289333362923,0,1,Least Concern,2
510,Sloth azul,Floor,1389,0.9035584434325303,0.4920544893824006,0.2422571575847674,0.9550631871262365,0,0,Vulnerable,3
511,Sloth aure,Floor,5333,0.07764077598878127,0.7965085197237084,0.20348799455531252,0.6109263874834779,1,1,Least Concern,2
512,Parrot virid,River,16222,0.8288712762529586,0.232541331620855,0.9545538424175,0.001268076915490246,0,0,Critically Endangered,5
513,Morpho aure,Floor,6531,0.34889007504182357,0.22603319678865208,0.9185216027705179,0.894007197916806,1,1,Least Concern,2
514,Parrot flor,Floor,191,0.5215993960113582,0.5510509532949324,0.04699250100311747,0.5217118013669183,0,0,Vulnerable,3
515,Toucan azul,Floor,5482,0.7944856336484907,0.5235635795298558,0.33881302160484816,0.26266973533048454,1,0,Vulnerable,3
516,Jaguar virid,Floor,285,0.8843765470229713,0.28226247041293284,0.40514855367840663,0.7672791775156301,0,1,Endangered,4
517,Toucan aure,River,33895,0.344781420072647,0.29807565052482277,0.23901453466594336,0.92666555388687,0,0,Least Concern,2
518,Parrot azul,Canopy,1373,0.4618434812751103,0.2778451632065655,0.6288728969881755,0.4836908231467939,0,1,Vulnerable,3
519,Jaguar flor,Canopy,12309,0.41451606481679226,0.7715120619984877,0.640380746644241,0.3155534744431109,1,0,Endangered,4
520,Jaguar aure,Floor,36046,0.013251033503910548,0.6519008655624606,0.8505042283285971,0.7889451239349268,0,1,Least Concern,2
521,Jaguar virid,Canopy,17499,0.2959428888586566,0.8324171834102527,0.7408692683852178,0.6817854977884547,1,1,Vulnerable,3
522,Toucan flor,Canopy,12026,0.4591892337325618,0.9754730283140218,0.5425733269659556,0.8887524837502724,1,1,Least Concern,2
523,Parrot aure,Floor,18302,0.4110936088804398,0.4741642962719864,0.6535867700444199,0.692514012761193,1,1,Least Concern,2
524,Toucan mont,Floor,40072,0.7219292275156795,0.06669388140544885,0.2739887815430181,0.2435283388995363,0,1,Vulnerable,3
525,Toucan azul,Canopy,9721,0.38480361722110323,0.04809231041203543,0.5930561899673576,0.931659249759019,1,1,Least Concern,2
526,Morpho aure,River,8201,0.48937644897067023,0.29566503927161913,0.48922725474991924,0.10483574720599131,1,0,Least Concern,2
527,Jaguar mont,Floor,9905,0.42960859213236335,0.9325445893524509,0.1333444673163704,0.26794275010684787,0,0,Vulnerable,3
528,Morpho virid,River,7617,0.7406261488943705,0.5232130549708749,0.24254427658297073,0.5201946077238856,0,1,Vulnerable,3
529,Morpho flor,Canopy,10091,0.8629723989869625,0.27178651608012916,0.29169345072158603,0.5657420260709014,0,1,Vulnerable,3
530,Parrot virid,Floor,5985,0.5318890790075141,0.39916679451101955,0.924309567052558,0.015310586626905431,0,1,Endangered,4
531,Toucan aure,River,2474,0.7894321941951912,0.5985951074046708,0.23038663938588944,0.78057272582094,0,1,Vulnerable,3
532,Jaguar azul,Floor,1291,0.2967866820198506,0.6529496581378422,0.28924390281966816,0.3616073184253895,1,1,Least Concern,2
533,Sloth aure,Canopy,717,0.5413696101572687,0.15391950978290503,0.3693541300894323,0.4064185410021378,0,0,Vulnerable,3
534,Sloth flor,River,3065,0.34522995366997244,0.977031676545176,0.663742738625387,0.8093695444369458,0,0,Endangered,4
535,Toucan azul,Canopy,482,0.4142009255718303,0.5447722269827888,0.11823839247214052,0.37928339172754455,1,0,Vulnerable,3
536,Morpho azul,Canopy,8384,0.7324138648126686,0.1356883177922793,0.9539452124937761,0.04722487649475482,0,0,Critically Endangered,5
537,Toucan azul,Floor,3348,0.8816624823327127,0.8936352533461337,0.8655712200947645,0.1764397704703503,1,0,Critically Endangered,5
538,Sloth azul,River,17413,0.12149539108776541,0.0746384310794288,0.5772160730089502,0.9559031723881823,0,1,Least Concern,2
539,Sloth aure,Canopy,781,0.6346392564873805,0.9077354331775127,0.6740378674249567,0.07040536240251416,0,1,Critically Endangered,5
540,Sloth flor,Canopy,2576,0.5821438075777985,0.9965656562889824,0.01666047124421599,0.3549312009680162,0,0,Critically Endangered,5
541,Parrot azul,River,13112,0.11841503917593188,0.7004317991565039,0.3389447753484487,0.5031791670513446,0,0,Least Concern,2
542,Sloth mont,Canopy,9143,0.21189433044010908,0.7704472210739898,0.795660230661442,0.49328082733856005,0,0,Endangered,4
543,Toucan virid,Canopy,676,0.31100249473268027,0.3373028364674864,0.07748297379238589,0.003959943012142753,1,0,Least Concern,2
544,Jaguar virid,River,20985,0.16693107081750147,0.9415768527339338,0.2823138342107202,0.5011627314574904,0,0,Least Concern,2
545,Toucan aure,River,20987,0.2437294825243418,0.5297139661083676,0.5852968283343113,0.3837724579774092,1,0,Least Concern,2
546,Toucan aure,River,4020,0.2676007988617075,0.7323884465975549,0.2564130276989418,0.9720793354745572,0,0,Vulnerable,3
547,Parrot flor,River,4171,0.3356738330390596,0.9241077159112795,0.9339779741445192,0.15915908399382983,0,0,Critically Endangered,5
548,Jaguar virid,Floor,45134,0.749390452801159,0.9751799759755083,0.13105863080429037,0.354154196759495,0,1,Critically Endangered,5
549,Sloth flor,River,9849,0.5719122038506007,0.8332043565966744,0.7973943579077786,0.41948148508981975,0,0,Critically Endangered,5
550,Morpho azul,Floor,7588,0.9862466719514015,0.30301750698203,0.5079486919064082,0.3906935371009488,1,0,Vulnerable,3
551,Toucan aure,Floor,18220,0.414735826967471,0.9665475165520824,0.750330775819956,0.6658308276518625,1,0,Vulnerable,3
552,Toucan aure,Floor,3368,0.753865073836925,0.6281195312435718,0.31071532831144744,0.21551285754776883,1,0,Endangered,4
553,Sloth aure,Canopy,5616,0.8714684213765338,0.9306424763519598,0.5144896023120388,0.22107155281399182,0,1,Critically Endangered,5
554,Jaguar virid,Floor,3126,0.6789784930380419,0.6761050258143518,0.8568353497231763,0.7292109485008531,0,1,Endangered,4
555,Toucan virid,Floor,15576,0.411864740417496,0.3072389618477205,0.4668780991231044,0.5002905186781796,0,0,Least Concern,2
556,Morpho azul,Canopy,8527,0.753594630745753,0.37002452414281595,0.3597198619102696,0.4151556760573104,1,1,Vulnerable,3
557,Sloth aure,Canopy,10763,0.20366713777268486,0.5504717771029405,0.5361553862527361,0.1692030516772518,0,0,Least Concern,2
558,Jaguar virid,Canopy,2917,0.3275521651801324,0.790014841559882,0.7173627530363669,0.1875272229121666,0,1,Critically Endangered,5
559,Morpho flor,River,2497,0.5466852550992888,0.31798255134033493,0.44356334549850274,0.010551636815900545,0,0,Vulnerable,3
560,Morpho flor,Canopy,6711,0.5754093872861483,0.5797311661341921,0.938876975142273,0.09142626886170924,0,0,Endangered,4
561,Jaguar aure,Canopy,13387,0.022141475472629457,0.34562499357640153,0.29494582404234204,0.556838694690241,0,1,Least Concern,2
562,Toucan virid,Floor,7459,0.9451141887560087,0.8157694046351072,0.4754636061691204,0.8918731300084098,0,1,Endangered,4
563,Morpho aure,Canopy,341,0.69662727121739,0.46672809376795044,0.7569276593414415,0.28716476513055744,1,1,Critically Endangered,5
564,Parrot flor,River,20301,0.49570375023189106,0.07672282685288523,0.6891210904957582,0.32774722589612815,1,0,Vulnerable,3
565,Jaguar virid,Canopy,678,0.9331272344083084,0.16605252148153637,0.8636410524171562,0.1156056106115122,0,0,Critically Endangered,5
566,Sloth azul,River,31205,0.4390955652508285,0.06110466761963229,0.9968091806811089,0.38863094560710276,0,1,Vulnerable,3
567,Sloth flor,Canopy,264,0.9804355702703718,0.49930294601432523,0.42685832879508956,0.03722170456932916,0,0,Critically Endangered,5
568,Parrot aure,Canopy,11866,0.5122847572434851,0.10633729734822717,0.11115087978331184,0.9176006962619002,1,0,Least Concern,2
569,Morpho mont,Canopy,867,0.11428576999797946,0.1141399693096321,0.030415880807967977,0.6731113481245287,1,0,Least Concern,2
570,Toucan mont,Canopy,24164,0.7648009724592773,0.941048260038377,0.7268769061397716,0.9907488093932189,1,0,Critically Endangered,5
571,Morpho flor,River,6254,0.6788977250778405,0.8726550721760554,0.8740136713087157,0.8828231626784937,1,0,Critically Endangered,5
572,Morpho azul,River,1489,0.7729867213055868,0.452086596811366,0.22071258594441867,0.47299059369815266,0,0,Endangered,4
573,Toucan flor,Floor,4177,0.9514420287256811,0.9858053208502058,0.15844803718990597,0.5196850311503769,1,0,Critically Endangered,5
574,Toucan aure,River,1811,0.7764893026510181,0.0001865281706631139,0.06220509152569098,0.19057604651719384,0,1,Endangered,4
575,Morpho virid,Canopy,1880,0.6113366022166469,0.6139794562733938,0.8227029217172064,0.4620393428395556,0,0,Critically Endangered,5
576,Jaguar aure,Floor,29595,0.8573089023608409,0.6164281773718701,0.31138193989258434,0.9030278734928117,1,0,Vulnerable,3
577,Parrot aure,Floor,5902,0.6732464393545315,0.4574430558698882,0.4016968927597765,0.05085342363582113,0,0,Vulnerable,3
578,Parrot azul,Floor,15559,0.4081190568259231,0.39694797293429285,0.5027501916096123,0.8635568029983097,0,1,Least Concern,2
579,Morpho aure,Canopy,10215,0.8856197642417732,0.4553831354806076,0.8394532342095508,0.34094780164260974,0,0,Critically Endangered,5
580,Sloth aure,River,11293,0.22190046078437287,0.4149604360796805,0.6508332215614849,0.8995127650963098,0,1,Least Concern,2
581,Jaguar flor,Canopy,1422,0.7146412749087242,0.7304924774822994,0.6150646298578113,0.9408799063414847,1,0,Critically Endangered,5
582,Jaguar azul,Floor,2678,0.8815634549407569,0.13535543497328406,0.1756720999559107,0.6708648870019059,0,1,Vulnerable,3
583,Morpho virid,Canopy,15462,0.7313165197032963,0.19763922059113015,0.5131898917098298,0.6644237865926779,0,0,Vulnerable,3
584,Morpho flor,Canopy,35334,0.6972754190538569,0.1805182283924236,0.7153810171786552,0.4527543377087401,0,0,Endangered,4
585,Sloth aure,River,3057,0.752638294071836,0.26247058512126453,0.9732608830304917,0.8355402245437075,0,1,Critically Endangered,5
586,Morpho virid,River,3178,0.4650552483006444,0.5252584187815833,0.20140630921335223,0.9616127584332832,0,1,Least Concern,2
587,Jaguar virid,Floor,6413,0.874170682157026,0.11120874733821873,0.009543353067226645,0.7750818003391192,0,0,Vulnerable,3
588,Sloth aure,Canopy,41262,0.2034364751360912,0.8681692953265041,0.07530143359846975,0.6219367337567092,0,0,Least Concern,2
589,Toucan flor,Canopy,3142,0.1273864160003393,0.2973615313084723,0.37585246518197923,0.6067928958213368,1,0,Least Concern,2
590,Parrot flor,River,5235,0.28550878011851155,0.16253798746870785,0.8205446477459871,0.8494699015836623,1,1,Least Concern,2
591,Sloth azul,Canopy,22218,0.5315773967749932,0.6756213095982433,0.0071420817682450455,0.5412037657712984,0,0,Least Concern,2
592,Morpho azul,Canopy,39,0.5105617954093381,0.03808630059931928,0.4567305928858403,0.8038598862488227,0,0,Endangered,4
593,Parrot flor,Canopy,415,0.8205987576765866,0.6199685648741642,0.32923061534139453,0.5088852551742458,0,0,Endangered,4
594,Parrot flor,River,9275,0.4045686564040174,0.6981984306764998,0.052481710099727574,0.06244427497392413,1,1,Least Concern,2
595,Toucan flor,Floor,23802,0.48434442629150865,0.21491653138671918,0.4502362866726173,0.38394700890415523,0,1,Least Concern,2
596,Sloth virid,Floor,2739,0.013367683259395635,0.04196407344363429,0.25474870733671884,0.4444409576714987,1,1,Least Concern,2
597,Jaguar azul,Canopy,6352,0.4097392364429391,0.3636453589194496,0.35188483434700646,0.1416172449866172,1,0,Least Concern,2
598,Sloth virid,Floor,5996,0.6477742329503421,0.09859423024193648,0.705615304784293,0.10249632918921281,1,1,Endangered,4
599,Morpho aure,River,6415,0.015508330626592182,0.11647784967333707,0.5215509839109671,0.5354649496569541,1,1,Least Concern,2
600,Jaguar azul,River,9752,0.28088196518624375,0.25426123144486457,0.12464742899281334,0.08514363655608215,0,1,Least Concern,2
601,Toucan flor,Floor,6353,0.20795635928938994,0.2954679246267593,0.961414540423639,0.30294516789008397,0,0,Vulnerable,3
602,Jaguar azul,Floor,5942,0.04198542890958823,0.5299703410214206,0.6359107657097384,0.744596975963076,1,0,Least Concern,2
603,Sloth mont,Canopy,6440,0.4792600899145375,0.6783918855030131,0.7658684256625315,0.9644321795679808,0,1,Least Concern,2
604,Toucan aure,Floor,8947,0.1817232932281565,0.5927709408701848,0.07921315000837081,0.7178705805519285,0,0,Least Concern,2
605,Jaguar flor,Canopy,7710,0.7430815396313801,0.1483603372895168,0.047058379460018895,0.9926255484528702,0,0,Vulnerable,3
606,Jaguar virid,Canopy,19260,0.8479278837633485,0.17208603245262644,0.01944805036808117,0.6983379712794027,0,1,Vulnerable,3
607,Toucan virid,River,517,0.5455851826691478,0.8787692497929145,0.18879402777344445,0.2937944706543275,1,1,Critically Endangered,5
608,Morpho azul,River,17926,0.9817073425211416,0.5583523150641136,0.41440839771849514,0.6720525405053619,0,1,Vulnerable,3
609,Morpho virid,River,18584,0.45047857147059533,0.869937832897689,0.9358261334028228,0.7021567651969038,0,1,Vulnerable,3
610,Toucan flor,River,3363,0.5133682102249155,0.3715465113198744,0.4570596592657763,0.3717269846164606,1,0,Vulnerable,3
611,Toucan azul,Floor,6224,0.9892177539577501,0.6144000074313238,0.2902551053725294,0.017713850609389015,1,0,Vulnerable,3
612,Morpho aure,River,5782,0.23154843596504882,0.5236634160546108,0.5619352535196633,0.703199784775487,0,0,Least Concern,2
613,Morpho azul,Floor,2475,0.9425459396769053,0.31912348982046257,0.11193457813478924,0.02170009527554162,0,0,Endangered,4
614,Sloth mont,River,5065,0.042837555119113246,0.46991537203359535,0.6095058910049832,0.6311880780600712,0,0,Least Concern,2
615,Toucan mont,Floor,464,0.4463868902631948,0.502490876826932,0.5684319543305033,0.16361648874255508,0,0,Vulnerable,3
616,Toucan flor,Canopy,3264,0.07000351213306577,0.2007709747566786,0.7919930334057097,0.5656035277480433,0,0,Vulnerable,3
617,Sloth aure,Floor,16975,0.729234742913643,0.3150103723767316,0.9866876116170241,0.5039130253806,0,1,Endangered,4
618,Toucan azul,Floor,3358,0.6084089358800178,0.7914097505069756,0.2508734717161105,0.013513642306182572,1,1,Critically Endangered,5
619,Toucan virid,River,17058,0.7066342634675964,0.9157882394541271,0.5096564508037607,0.36286581699510345,0,1,Critically Endangered,5
620,Morpho azul,Floor,7594,0.37448039996801696,0.35979409354529945,0.9088654063190036,0.6010911673963028,0,1,Least Concern,2
621,Sloth flor,Canopy,21201,0.3694819340313803,0.3069722822090182,0.7851898844228413,0.8486065518987798,0,1,Least Concern,2
622,Parrot mont,Canopy,8561,0.045319278960894605,0.19519716457188252,0.48740630310080757,0.8886421138365173,0,1,Least Concern,2
623,Parrot azul,River,311,0.3499449395296398,0.6784911686505812,0.9453716496147778,0.4838499700332233,1,1,Endangered,4
624,Parrot flor,Canopy,11262,0.9292884022620594,0.3230997016663373,0.05723669351680938,0.7284224872994381,0,1,Vulnerable,3
625,Sloth virid,Floor,468,0.37922653718044896,0.9877495390991885,0.930998619712584,0.31645457653345765,0,1,Critically Endangered,5
626,Toucan flor,Canopy,5999,0.83136770622197,0.3256848020639532,0.05050739238280655,0.34218640575865744,0,1,Vulnerable,3
627,Morpho azul,River,26521,0.8423255047499341,0.39413604678262815,0.5473047441146843,0.19446351918231375,1,0,Vulnerable,3
628,Sloth azul,Floor,1815,0.37324115637923383,0.6033341962120348,0.8904409480010858,0.5619481099932393,0,0,Vulnerable,3
629,Jaguar mont,River,4950,0.631988680396189,0.801684293191305,0.2627209435613028,0.3145641509273652,0,0,Critically Endangered,5
630,Parrot aure,Floor,13098,0.09537160227305863,0.4695186653456337,0.4722484989451585,0.08437089643850504,0,0,Least Concern,2
631,Jaguar aure,Canopy,21402,0.1036785807342765,0.42265603378895833,0.3243288791369666,0.6850060866631787,1,0,Least Concern,2
632,Parrot virid,River,11125,0.04865766366171331,0.9956378335948083,0.9521439170763514,0.7077532076053982,0,0,Vulnerable,3
633,Jaguar flor,River,2996,0.5810150933751095,0.010493641139944443,0.8236455947530908,0.35999241877905785,0,0,Critically Endangered,5
634,Sloth azul,Floor,11237,0.426070977626097,0.8950652888512458,0.7090015113263796,0.0767233994560228,0,0,Endangered,4
635,Morpho flor,River,3530,0.5480323566642401,0.14914082593973743,0.5876269866151087,0.4262977174034259,0,1,Vulnerable,3
636,Morpho aure,Floor,12683,0.5210731905083879,0.7859252762089134,0.8205917893241481,0.44233545805021546,1,0,Critically Endangered,5
637,Sloth flor,Floor,30808,0.3502029910907303,0.617931559846298,0.3922670415235471,0.668670884897893,1,1,Least Concern,2
638,Morpho azul,Floor,12789,0.6774734148234729,0.34184728549809207,0.4475518551060619,0.3154163912586835,0,1,Vulnerable,3
639,Sloth flor,Floor,19879,0.7585018809163907,0.8738749555210183,0.7300017210808615,0.6825992797813054,0,0,Critically Endangered,5
640,Parrot virid,Canopy,31,0.014628258877675715,0.012907227980991975,0.35775476329371425,0.8714885417573883,0,1,Vulnerable,3
641,Parrot flor,Floor,12653,0.2072422997688783,0.22669065207492367,0.06390094204837382,0.23748604236219983,0,0,Least Concern,2
642,Toucan mont,River,17705,0.7132358680833368,0.566892796249536,0.07433460888607146,0.9789195561198998,0,0,Vulnerable,3
643,Jaguar aure,Canopy,424,0.3866201726338342,0.351542260049698,0.11536280130570387,0.38636813713680696,0,0,Vulnerable,3
644,Toucan flor,River,20535,0.6624839469416082,0.6103774953183276,0.8696813233436628,0.26725868514706175,0,0,Endangered,4
645,Jaguar aure,Canopy,2976,0.3469626597345584,0.024110193408666825,0.4722264257562043,0.4215111825102905,0,0,Least Concern,2
646,Jaguar azul,Floor,10954,0.3907551523296371,0.11645893048171252,0.7128823693447365,0.09439747590385916,1,0,Vulnerable,3
647,Morpho mont,Canopy,16122,0.15867887368968492,0.12709624021843924,0.3929093356048933,0.12570590651211566,1,0,Least Concern,2
648,Sloth mont,Canopy,10876,0.25823101966616,0.18928364591600944,0.2587109474156345,0.4144340469683314,1,0,Least Concern,2
